split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
test,Gluck,0,,,-4.362,-6.136,-0.271,3.24,,-2.747,-0.157,-0.277,6.194,6.831,,,,
test,Gluck,0,,,-4.269,-3.475,-0.26,9.33,,-2.84,0.634,-0.274,4.35,6.944,,,,
test,Gluck,0,,,-1.081,-4.835,-0.274,10.304,,-1.014,-6.726,-0.263,1.892,2.656,,,,
test,Gluck,0,,,-3.521,-3.918,-0.262,9.037,,-2.709,-1.217,-0.276,2.821,4.089,,,,
test,Gluck,0,,,-2.81,-2.44,-0.274,5.413,,-2.529,-1.543,-0.276,0.94,1.525,,,,
test,Gluck,0,,,-3.048,-5.286,-0.272,5.008,,-2.491,-2.519,-0.274,2.823,3.423,,,,
test,Gluck,0,,,-4.476,-3.66,-0.26,11.383,,-2.679,-1.262,-0.276,2.997,4.806,,,,
train,Wilbraham,0,,,-5.029,2.954,-0.294,4.379,,-3.277,-2.892,-0.094,6.107,6.236,,,,
train,Wilbraham,0,,,-5.001,0.889,-0.299,3.114,,-3.312,-4.498,-0.293,5.646,6.737,,,,
train,Wilbraham,0,,,-5.657,-1.036,-0.285,1.6,,-2.914,3.564,-0.301,5.356,5.643,,,,
train,Wilbraham,0,,,-3.781,2.889,-0.293,3.771,,-3.312,-4.498,-0.293,7.403,7.403,,,,
train,Wilbraham,0,,,-5.748,0.221,-0.289,0.169,,-3.312,-4.498,-0.293,5.311,7.738,,,,
train,Wilbraham,0,,,-2.914,3.564,-0.301,2.23,,-3.277,-2.892,-0.094,6.47,6.47,,,,
train,Wilbraham,0,,,-3.781,2.889,-0.293,3.771,,-3.277,-2.892,-0.094,5.807,5.807,,,,
train,Wilbraham,0,,,-3.416,0.631,-0.304,2.937,,-3.312,-4.498,-0.293,5.131,5.131,,,,
train,Wilbraham,0,,,-1.267,1.283,-0.299,3.932,,-1.405,-4.451,-0.281,5.736,5.736,,,,
train,Wilbraham,0,,,-2.914,3.564,-0.301,2.23,,-3.312,-4.498,-0.293,8.072,8.072,,,,
train,Wilbraham,0,,,-5.029,2.954,-0.294,4.379,,-3.312,-4.498,-0.293,7.648,7.831,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-2.914,3.564,-0.301,4.713,4.713,,,,
train,Wilbraham,0,,,0.007,-0.042,-0.291,1.563,,-1.405,-4.451,-0.281,4.629,5.718,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-5.029,2.954,-0.294,4.469,4.469,,,,
train,Wilbraham,0,,,-1.303,-0.045,-0.297,3.481,,-1.405,-4.451,-0.281,4.408,4.408,,,,
train,Wilbraham,0,,,-5.748,0.221,-0.289,0.169,,-2.914,3.564,-0.301,4.382,4.382,,,,
train,Wilbraham,0,,,-5.657,-1.036,-0.285,1.6,,-3.781,2.889,-0.293,4.351,4.575,,,,
train,Wilbraham,0,,,-5.657,-1.036,-0.285,1.6,,-3.312,-4.498,-0.293,4.182,8.999,,,,
train,Wilbraham,0,,,-5.001,0.889,-0.299,3.114,,-3.277,-2.892,-0.094,4.161,5.139,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-3.781,2.889,-0.293,4.065,4.065,,,,
train,Wilbraham,0,,,-5.657,-1.036,-0.285,1.6,,-5.029,2.954,-0.294,4.04,4.328,,,,
train,Wilbraham,0,,,-5.748,0.221,-0.289,0.169,,-3.277,-2.892,-0.094,3.979,6.14,,,,
train,Wilbraham,0,,,-1.267,1.283,-0.299,3.932,,-1.443,-2.572,-0.29,3.858,3.858,,,,
train,Wilbraham,0,,,-3.416,0.631,-0.304,2.937,,-3.277,-2.892,-0.094,3.533,3.533,,,,
train,Wilbraham,0,,,-2.19,-1.081,-0.3,1.409,,-1.405,-4.451,-0.281,3.461,4.018,,,,
train,Wilbraham,0,,,-5.001,0.889,-0.299,3.114,,-2.914,3.564,-0.301,3.393,3.393,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-3.312,-4.498,-0.293,3.361,3.361,,,,
train,Wilbraham,0,,,-1.518,-1.108,-0.301,2.258,,-1.405,-4.451,-0.281,3.345,3.345,,,,
train,Wilbraham,0,,,-5.748,0.221,-0.289,0.169,,-3.781,2.889,-0.293,3.314,3.314,,,,
train,Wilbraham,0,,,-5.657,-1.036,-0.285,1.6,,-3.277,-2.892,-0.094,3.024,7.401,,,,
train,Wilbraham,0,,,-3.416,0.631,-0.304,2.937,,-2.914,3.564,-0.301,2.975,2.975,,,,
train,Wilbraham,0,,,0.007,-0.042,-0.291,1.563,,-1.443,-2.572,-0.29,2.916,3.841,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-5.748,0.221,-0.289,2.859,4.386,,,,
train,Wilbraham,0,,,-3.416,0.631,-0.304,2.937,,-5.029,2.954,-0.294,2.828,2.828,,,,
train,Wilbraham,0,,,-5.748,0.221,-0.289,0.169,,-5.029,2.954,-0.294,2.826,3.067,,,,
train,Wilbraham,0,,,-3.416,0.631,-0.304,2.937,,-5.657,-1.036,-0.285,2.794,3.868,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-5.001,0.889,-0.299,2.69,3.385,,,,
train,Wilbraham,0,,,-1.267,1.283,-0.299,3.932,,-2.19,-1.081,-0.3,2.537,3.077,,,,
train,Wilbraham,0,,,-1.303,-0.045,-0.297,3.481,,-1.443,-2.572,-0.29,2.531,2.531,,,,
train,Wilbraham,0,,,0.007,-0.042,-0.291,1.563,,-2.19,-1.081,-0.3,2.43,3.068,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-5.657,-1.036,-0.285,2.427,5.647,,,,
train,Wilbraham,0,,,-1.267,1.283,-0.299,3.932,,-1.518,-1.108,-0.301,2.404,2.404,,,,
train,Wilbraham,0,,,-3.416,0.631,-0.304,2.937,,-5.748,0.221,-0.289,2.368,2.607,,,,
train,Wilbraham,0,,,-5.001,0.889,-0.299,3.114,,-3.781,2.889,-0.293,2.343,2.343,,,,
train,Wilbraham,0,,,-3.416,0.631,-0.304,2.937,,-3.781,2.889,-0.293,2.287,2.287,,,,
train,Wilbraham,0,,,-5.029,2.954,-0.294,4.379,,-2.914,3.564,-0.301,2.201,2.201,,,,
train,Wilbraham,0,,,-5.001,0.889,-0.299,3.114,,-5.029,2.954,-0.294,2.066,2.066,,,,
train,Wilbraham,0,,,-5.001,0.889,-0.299,3.114,,-5.657,-1.036,-0.285,2.034,2.262,,,,
train,Wilbraham,0,,,-1.443,-2.572,-0.29,1.024,,-1.405,-4.451,-0.281,1.88,1.88,,,,
train,Wilbraham,0,,,0.007,-0.042,-0.291,1.563,,-1.518,-1.108,-0.301,1.86,2.395,,,,
train,Wilbraham,0,,,0.007,-0.042,-0.291,1.563,,-1.267,1.283,-0.299,1.839,2.638,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-3.416,0.631,-0.304,1.779,1.779,,,,
train,Wilbraham,0,,,-3.233,-1.138,-0.299,3.181,,-3.277,-2.892,-0.094,1.767,1.767,,,,
train,Wilbraham,0,,,-0.924,3.989,-0.314,2.736,,0.808,3.755,-0.103,1.761,1.761,,,,
train,Wilbraham,0,,,-2.19,-1.081,-0.3,1.409,,-1.443,-2.572,-0.29,1.668,2.138,,,,
train,Wilbraham,0,,,-3.277,-2.892,-0.094,4.429,,-3.312,-4.498,-0.293,1.619,1.619,,,,
train,Wilbraham,0,,,-3.416,0.631,-0.304,2.937,,-5.001,0.889,-0.299,1.606,1.606,,,,
train,Wilbraham,0,,,-1.518,-1.108,-0.301,2.258,,-1.443,-2.572,-0.29,1.465,1.465,,,,
train,Wilbraham,0,,,-0.924,3.989,-0.314,2.736,,0.513,4.073,-0.31,1.44,1.44,,,,
train,Wilbraham,0,,,-1.303,-0.045,-0.297,3.481,,-2.19,-1.081,-0.3,1.364,1.758,,,,
train,Wilbraham,0,,,-0.991,2.608,-0.291,3.189,,0.343,2.59,-0.28,1.334,1.334,,,,
train,Wilbraham,0,,,-1.303,-0.045,-0.297,3.481,,-1.267,1.283,-0.299,1.328,1.328,,,,
train,Wilbraham,0,,,0.007,-0.042,-0.291,1.563,,-1.303,-0.045,-0.297,1.31,1.31,,,,
train,Wilbraham,0,,,-5.748,0.221,-0.289,0.169,,-5.657,-1.036,-0.285,1.261,1.261,,,,
train,Wilbraham,0,,,-3.781,2.889,-0.293,3.771,,-5.029,2.954,-0.294,1.25,1.25,,,,
train,Wilbraham,0,,,-3.781,2.889,-0.293,3.771,,-2.914,3.564,-0.301,1.098,1.098,,,,
train,Wilbraham,0,,,-1.303,-0.045,-0.297,3.481,,-1.518,-1.108,-0.301,1.085,1.085,,,,
train,Wilbraham,0,,,-5.001,0.889,-0.299,3.114,,-5.748,0.221,-0.289,1.002,1.002,,,,
train,Wilbraham,0,,,-4.988,1.163,-0.299,5.854,,-5.44,-0.826,-0.285,2.04,2.84,,,,
train,Wilbraham,0,,,-1.201,0.265,-0.297,5.557,,-1.255,-4.318,-0.281,4.583,4.934,,,,
train,Wilbraham,0,,,-5.483,0.289,-0.289,4.072,,-3.055,-4.406,-0.293,5.286,8.284,,,,
train,Wilbraham,0,,,-5.23,-0.789,-0.285,6.534,,-2.491,3.604,-0.301,5.177,6.561,,,,
train,Wilbraham,0,,,-2.157,-0.867,-0.3,4.584,,-1.357,-4.388,-0.281,3.611,4.314,,,,
train,Wilbraham,0,,,-3.303,0.685,-0.304,6.686,,-3.167,-2.718,-0.094,3.411,3.864,,,,
train,Wilbraham,0,,,-5.647,0.541,-0.289,3.109,,-2.673,3.816,-0.301,4.424,5.067,,,,
train,Wilbraham,0,,,-0.906,0.245,-0.297,5.912,,-1.186,1.633,-0.299,1.416,2.179,,,,
train,Wilbraham,0,,,-2.983,-0.693,-0.299,9.241,,-3.141,-4.215,-0.293,3.525,4.202,,,,
train,Wilbraham,0,,,-3.198,1.02,-0.304,5.623,,-3.044,-4.022,-0.293,5.043,6.123,,,,
train,Wilbraham,0,,,-5.616,-0.853,-0.285,5.019,,-2.489,3.767,-0.301,5.579,6.302,,,,
train,Wilbraham,0,,,-2.066,-1.047,-0.3,1.58,,-0.946,-2.086,-0.29,1.528,2.961,,,,
train,Wilbraham,0,,,0.308,0.34,-0.291,6.592,,-1.32,-4.305,-0.281,4.922,6.374,,,,
train,Wilbraham,0,,,-3.238,0.654,-0.304,6.229,,-4.538,3.175,-0.294,2.836,3.547,,,,
train,Wilbraham,0,,,-1.105,1.413,-0.299,7.098,,-1.211,-4.035,-0.281,5.449,6.402,,,,
train,Wilbraham,0,,,-5.558,0.228,-0.289,4.798,,-3.383,3.024,-0.293,3.543,3.925,,,,
train,Wilbraham,0,,,-2.902,3.895,-0.301,5.891,,-3.118,-4.25,-0.293,8.148,8.718,,,,
train,Wilbraham,0,,,-1.128,0.231,-0.297,6.088,,-0.957,-2.515,-0.29,2.751,3.347,,,,
train,Wilbraham,0,,,-3.395,1,-0.304,4.905,,-3.452,2.997,-0.293,1.997,3.003,,,,
train,Wilbraham,0,,,-2.955,-2.562,-0.094,7.048,,-3.227,-4.058,-0.293,1.533,2.529,,,,
train,Wilbraham,0,,,-3.349,1.066,-0.304,7.825,,-2.903,-2.493,-0.094,3.593,4.52,,,,
train,Wilbraham,0,,,-3.306,1.09,-0.304,6.351,,-3.016,-4.325,-0.293,5.424,5.946,,,,
train,Wilbraham,0,,,-3.324,3.099,-0.293,5.428,,-4.759,3.259,-0.294,1.444,2.159,,,,
train,Wilbraham,0,,,-0.991,0.044,-0.297,8.673,,-1.894,-0.836,-0.3,1.261,2.465,,,,
train,Wilbraham,0,,,-2.565,3.687,-0.301,5.673,,-3.184,-2.837,-0.094,6.556,6.949,,,,
train,Wilbraham,0,,,0.012,0.272,-0.291,3.285,,-1.257,-4.358,-0.281,4.801,6.207,,,,
train,Wilbraham,0,,,0.149,0.065,-0.291,2.162,,-1.124,1.518,-0.299,1.933,3.092,,,,
train,Wilbraham,0,,,-4.579,1.383,-0.299,6.567,,-2.89,3.68,-0.301,2.851,4.162,,,,
train,Wilbraham,0,,,-3.335,1.066,-0.304,6.979,,-4.921,3.325,-0.294,2.76,3.657,,,,
train,Wilbraham,0,,,-4.63,2.97,-0.294,8.482,,-2.8,3.916,-0.301,2.06,2.971,,,,
train,Wilbraham,0,,,-0.976,2.787,-0.291,3.739,,0.637,2.616,-0.28,1.622,1.809,,,,
train,Wilbraham,0,,,-5.726,0.419,-0.289,0.582,,-2.943,-2.793,-0.094,4.255,6.687,,,,
test,Losantville,1,,,0.258,5.136,1.803,1.796,,-3.699,13.395,-0.355,9.408,18.975,,,,
test,Losantville,1,,,-0.095,0.943,-0.353,0.148,,1.846,13.065,-3.412,12.652,23.684,,,,
test,Losantville,1,,,-5.264,8.717,-0.368,4.65,,2.217,9.771,-3.416,8.147,22.472,,,,
test,Losantville,1,,,1.733,7.28,-0.361,1.345,,-0.972,0.268,-3.398,8.106,15.684,,,,
test,Losantville,0,,,1.45,5.12,2.316,0.334,,-5.291,10.574,2.351,8.671,12.071,,,,
test,Losantville,1,,,0.017,-3.2,-3.384,6.121,,4.727,9.864,-3.416,13.887,19.359,,,,
test,Losantville,1,,,-1.621,3.834,1.079,1.93,,1.901,10.737,-0.361,7.881,9.773,,,,
test,Losantville,1,,,1.709,5.141,-0.351,0.483,,3.821,10.384,-3.417,6.43,18.004,,,,
test,Losantville,1,,,-5.302,7.878,-0.375,4.7,,5.265,8.09,-0.352,10.569,11.64,,,,
test,Losantville,0,,,-0.276,2.624,2.307,2.734,,-5.291,10.574,2.351,9.4,16.052,,,,
test,Losantville,1,,,-0.095,0.943,-0.353,0.148,,-2.32,8.824,-0.364,8.19,12.088,,,,
test,Losantville,1,,,-0.375,3.795,0.549,5.386,,3.886,6.636,-0.346,5.198,5.646,,,,
test,Losantville,1,,,2.929,9.189,-0.353,3.357,,1.376,2.348,-3.398,7.647,13.78,,,,
test,Losantville,0,,,-5.153,9.174,2.35,4.212,,3.72,11.931,2.359,9.291,15.106,,,,
test,Losantville,1,,,-4.926,13.528,-0.353,5.028,,5.943,2.85,-0.362,15.236,19.163,,,,
test,Losantville,1,,,-3.911,11.539,-0.367,2.15,,5.369,9.657,-0.367,9.468,13.246,,,,
test,Losantville,0,,,-1.747,0.458,2.31,3.064,,-5.291,10.574,2.351,10.719,18.959,,,,
test,Losantville,1,,,-3.831,9.219,-0.368,3.96,,3.821,10.384,-3.417,8.319,24.29,,,,
test,Losantville,1,,,0.291,5.177,-0.874,0.859,,-0.002,-1.001,-3.391,6.678,13.963,,,,
test,Losantville,1,,,-1.929,-0.185,-0.349,4.641,,5.369,9.657,-0.367,12.252,15.373,,,,
test,Losantville,1,,,5.367,9.24,-0.369,3.438,,-0.002,-1.001,-3.391,11.952,20.913,,,,
test,Losantville,1,,,2.703,5.915,-0.353,1.683,,5.809,10.153,-3.413,6.081,19.666,,,,
test,Losantville,1,,,-3.984,2.633,-0.355,4.719,,2.929,9.189,-0.353,9.527,12.179,,,,
test,Losantville,0,,,2.06,6.761,2.324,1.937,,-5.153,9.174,2.35,7.605,8.913,,,,
test,Losantville,1,,,-1.663,10.823,-0.362,0.421,,-3.356,2.109,-3.391,9.38,21.176,,,,
test,Losantville,1,,,-7.149,12.405,-0.356,5.009,,4.727,9.864,-3.416,12.524,29.901,,,,
test,Losantville,1,,,1.87,9.134,-0.36,0.52,,-0.002,-1.001,-3.391,10.743,19.103,,,,
test,Losantville,1,,,2.043,6.005,-0.358,0.815,,-0.921,12.803,-3.414,8.022,17.638,,,,
test,Losantville,1,,,0.291,5.177,-0.874,0.859,,5.896,5.498,-0.369,5.637,10.555,,,,
test,Losantville,1,,,5.896,5.498,-0.369,1.33,,3.821,10.384,-3.417,6.121,25.628,,,,
test,Losantville,1,,,-3.699,13.395,-0.355,2.269,,2.703,5.915,-0.353,9.845,11.796,,,,
test,Losantville,1,,,-4.926,13.528,-0.353,5.028,,5.302,6.537,-0.371,12.389,15.433,,,,
test,Losantville,1,,,-5.264,8.717,-0.368,4.65,,-2.289,13.303,-0.355,5.467,6.402,,,,
test,Losantville,1,,,-0.527,5.123,1.256,1.867,,-7.149,12.405,-0.356,9.974,18.461,,,,
test,Losantville,1,,,0.381,9.028,-0.37,4.259,,1.714,3.894,-3.401,6.108,12.14,,,,
test,Losantville,1,,,-1.987,2.599,-0.357,4.678,,2.346,11.255,-3.413,10.15,22.131,,,,
test,Losantville,1,,,-0.927,9.371,-0.369,6.179,,5.302,6.537,-0.371,6.843,8.007,,,,
test,Losantville,1,,,-1.762,5.132,-1.765,4.725,,5.047,10.809,-0.368,8.975,10.754,,,,
test,Losantville,1,,,-0.996,12.539,-0.363,0.188,,2.217,9.771,-3.416,5.226,21.66,,,,
test,Losantville,1,,,1.87,9.134,-0.36,0.52,,5.436,12.781,-3.404,5.94,24.937,,,,
test,Losantville,1,,,-3.984,2.633,-0.355,4.719,,3.814,8.905,-0.35,10.007,12.981,,,,
test,Losantville,1,,,-0.375,3.795,0.549,5.386,,2.217,9.771,-3.416,7.626,17.574,,,,
test,Losantville,1,,,-4.926,13.528,-0.353,5.028,,-0.736,5.164,-1.582,9.435,14.927,,,,
test,Losantville,1,,,-0.055,-0.651,-0.356,5.406,,4.873,4.761,-0.368,7.32,17.362,,,,
test,Losantville,0,,,-3.219,2.362,2.311,4.709,,3.605,7.22,2.341,8.377,12.706,,,,
test,Losantville,1,,,-1.945,-3.328,-3.386,5.529,,-0.955,10.858,-3.409,14.22,18.996,,,,
test,Losantville,1,,,-0.095,0.943,-0.353,0.148,,-5.212,9.861,-0.362,10.282,13.032,,,,
test,Losantville,1,,,-7.149,12.405,-0.356,5.009,,-0.921,12.803,-3.414,6.949,29.416,,,,
test,Losantville,1,,,-0.996,12.539,-0.363,0.188,,1.376,2.348,-3.398,10.895,18.057,,,,
test,Losantville,1,,,1.32,2.622,-0.347,6.051,,-4.038,5.844,-0.372,6.252,8.515,,,,
test,Losantville,1,,,-2.289,13.303,-0.355,1.184,,1.448,8.591,-3.417,6.749,25.498,,,,
test,Losantville,1,,,-5.255,5.828,-0.38,3.162,,-0.002,-1.001,-3.391,9.127,27.453,,,,
test,Losantville,0,,,-3.267,5.239,2.312,3.969,,3.72,11.931,2.359,9.674,19.716,,,,
test,Losantville,1,,,-0.527,5.123,1.256,1.867,,-0.921,12.803,-3.414,8.997,24.356,,,,
test,Losantville,1,,,0.291,5.177,-0.874,0.859,,2.346,11.255,-3.413,6.899,13.36,,,,
test,Losantville,1,,,-0.095,0.943,-0.353,0.148,,-0.927,9.371,-0.369,8.469,11.058,,,,
test,Losantville,1,,,-1.929,-0.185,-0.349,4.641,,5.896,5.498,-0.369,9.671,18.609,,,,
test,Losantville,1,,,-0.375,3.795,0.549,5.386,,-2.289,13.303,-0.355,9.742,16.465,,,,
test,Losantville,1,,,-0.095,0.943,-0.353,0.148,,-4.926,13.528,-0.353,13.48,16.709,,,,
test,Losantville,1,,,2.043,6.005,-0.358,0.815,,3.821,10.384,-3.417,5.63,17.078,,,,
test,Losantville,1,,,-3.699,13.395,-0.355,2.269,,1.731,12.42,-0.359,5.517,13.169,,,,
test,Losantville,1,,,1.32,2.622,-0.347,6.051,,1.87,9.134,-0.36,6.535,6.535,,,,
test,Losantville,1,,,-0.095,0.943,-0.353,0.148,,-4.038,5.844,-0.372,6.291,8.726,,,,
test,Losantville,1,,,-7.149,12.405,-0.356,5.009,,-0.955,10.858,-3.409,7.076,27.586,,,,
test,Losantville,1,,,-0.112,2.585,-0.351,5.741,,5.367,9.24,-0.369,8.621,9.836,,,,
test,Losantville,1,,,0.291,5.177,-0.874,0.859,,3.821,10.384,-3.417,6.785,15.073,,,,
test,Losantville,1,,,-0.321,10.807,-0.371,0.823,,1.74,7.084,-3.417,5.233,17.345,,,,
test,Losantville,1,,,1.901,10.737,-0.361,0.589,,-0.002,-1.001,-3.391,12.271,20.703,,,,
test,Losantville,1,,,0.291,5.177,-0.874,0.859,,4.727,9.864,-3.416,6.936,16.118,,,,
test,Losantville,1,,,0.293,3.816,-3.032,1.21,,5.047,10.809,-0.368,8.866,13.776,,,,
test,Losantville,1,,,-3.356,2.109,-3.391,4.73,,-1.945,-3.328,-3.386,5.617,9.784,,,,
test,Losantville,1,,,1.901,10.737,-0.361,0.589,,7.123,4.321,-0.359,8.273,8.515,,,,
test,Losantville,0,,,-1.342,7.184,2.314,3.17,,3.524,8.417,2.358,5.02,6.147,,,,
test,Losantville,1,,,-2.289,13.303,-0.355,1.184,,1.714,3.894,-3.401,10.669,21.492,,,,
test,Losantville,1,,,1.745,3.842,-0.347,4.574,,-0.927,9.371,-0.369,6.141,6.74,,,,
test,Losantville,1,,,1.714,3.894,-3.401,0.19,,6.188,11.495,-3.414,8.82,12.334,,,,
test,Losantville,1,,,1.745,3.842,-0.347,4.574,,-3.911,11.539,-0.367,9.552,11.659,,,,
test,Losantville,1,,,1.32,2.622,-0.347,6.051,,-5.302,7.878,-0.375,8.455,10.837,,,,
test,Losantville,1,,,-0.527,5.123,1.256,1.867,,5.809,10.153,-3.413,9.341,25.718,,,,
test,Losantville,1,,,-0.055,-0.651,-0.356,5.406,,-0.821,7.795,-0.679,8.487,12.943,,,,
test,Losantville,1,,,-0.527,5.123,1.256,1.867,,-3.356,2.109,-3.391,6.22,21.729,,,,
test,Losantville,1,,,-0.996,12.539,-0.363,0.188,,1.74,7.084,-3.417,6.824,18.955,,,,
test,Losantville,1,,,5.896,5.498,-0.369,1.33,,1.74,7.084,-3.417,5.393,19.72,,,,
test,Losantville,1,,,5.943,2.85,-0.362,5.308,,1.799,5.396,-3.408,5.738,20.647,,,,
test,Losantville,1,,,2.043,6.005,-0.358,0.815,,5.436,12.781,-3.404,8.167,21.803,,,,
test,Losantville,1,,,-4.188,2.065,-3.384,5.804,,4.727,9.864,-3.416,11.845,17.288,,,,
test,Losantville,1,,,-3.979,3.881,-0.742,4.098,,1.733,7.28,-0.361,6.657,11.286,,,,
test,Losantville,1,,,0.37,3.817,0.008,5.444,,-5.212,9.861,-0.362,8.235,11.464,,,,
test,Losantville,1,,,5.265,8.09,-0.352,4.803,,-1.945,-3.328,-3.386,13.84,25.763,,,,
test,Losantville,1,,,2.043,6.005,-0.358,0.815,,-0.894,2.078,-3.397,5.769,12.559,,,,
test,Losantville,1,,,-0.701,3.792,-2.312,1.217,,5.943,2.85,-0.362,6.988,17.204,,,,
test,Losantville,1,,,-5.255,5.828,-0.38,3.162,,-5.331,11.743,-0.363,5.916,5.916,,,,
test,Losantville,1,,,-5.212,9.861,-0.362,3.693,,1.846,13.065,-3.412,8.329,25.872,,,,
test,Losantville,1,,,-3.984,2.633,-0.355,4.719,,3.821,10.384,-3.417,11.418,25.841,,,,
test,Losantville,1,,,6.977,11.532,-0.36,0.415,,1.74,7.084,-3.417,7.52,18.916,,,,
test,Losantville,1,,,-4.188,2.065,-3.384,5.804,,5.646,4.275,-3.402,10.079,14.01,,,,
test,Losantville,1,,,-4.926,13.528,-0.353,5.028,,1.733,7.28,-0.361,9.13,10.361,,,,
test,Losantville,1,,,-0.736,5.164,-1.582,5.615,,5.436,12.781,-3.404,9.972,18.601,,,,
test,Losantville,1,,,-0.821,7.795,-0.679,5.616,,7.123,4.321,-0.359,8.677,10.81,,,,
test,Losantville,1,,,7.123,4.321,-0.359,0.348,,-0.002,-1.001,-3.391,9.396,26.053,,,,
train,Holcut,0,,,5.411,-10.81,-0.127,3.593,,-8.266,-7.066,-0.12,14.18,16.754,,,,
train,Holcut,0,,,0.318,-5.906,-0.075,4.414,,5.411,-10.81,-0.127,7.07,8.474,,,,
train,Holcut,0,,,0.345,-3.372,-0.073,0.436,,2.756,-12.668,-0.136,9.603,9.915,,,,
train,Holcut,0,,,0.345,-3.372,-0.073,0.436,,-4.292,-23.743,-0.128,20.892,20.892,,,,
train,Holcut,0,,,4.559,-8.265,-0.118,1.117,,-1.868,-18.853,-0.132,12.386,16.125,,,,
train,Holcut,0,,,-1.594,-7.234,-0.116,1.573,,2.659,-16.438,-0.135,10.139,10.345,,,,
train,Holcut,0,,,-0.484,-9.563,-0.123,0.96,,-7.065,-5.017,-0.129,7.998,9.742,,,,
train,Holcut,0,,,-1.267,-4.12,-0.072,0.102,,0.351,-18.69,-0.135,14.66,15.932,,,,
train,Holcut,0,,,4.559,-8.265,-0.118,1.117,,1.842,-18.601,-0.136,10.686,15.244,,,,
train,Holcut,0,,,0.365,-0.002,-0.073,0.921,,4.559,-8.265,-0.118,9.267,11.257,,,,
train,Holcut,0,,,-0.484,-9.563,-0.123,0.96,,0.351,-18.69,-0.135,9.166,10.157,,,,
train,Holcut,0,,,-4.384,-7.195,-0.119,1.605,,1.31,-14.3,-0.13,9.105,10.837,,,,
train,Holcut,0,,,0.318,-5.906,-0.075,4.414,,1.842,-18.601,-0.136,12.786,12.786,,,,
train,Holcut,0,,,-1.267,-4.12,-0.072,0.102,,-3.298,-14.229,-0.128,10.312,13.472,,,,
train,Holcut,0,,,-0.484,-9.563,-0.123,0.96,,-8.35,-24.976,-0.136,17.304,27.164,,,,
train,Holcut,0,,,-1.267,-4.12,-0.072,0.102,,6.886,-23.851,-0.12,21.349,32.616,,,,
train,Holcut,0,,,1.347,-11.156,-0.14,1.539,,-3.298,-14.229,-0.128,5.569,7.877,,,,
train,Holcut,0,,,-1.455,1.178,-0.065,3.078,,2.395,-7.07,-0.072,9.102,9.394,,,,
train,Holcut,0,,,0.365,-0.002,-0.073,0.921,,0.441,-7.012,-0.075,7.01,7.01,,,,
train,Holcut,0,,,2.706,-19.589,-0.135,0.3,,-6.988,-23.918,-0.129,10.617,12.926,,,,
train,Holcut,0,,,3.641,-8.397,-0.118,0.733,,-8.266,-7.066,-0.12,11.981,12.037,,,,
train,Holcut,0,,,5.411,-10.81,-0.127,3.593,,-3.453,-10.119,-0.127,8.891,16.47,,,,
train,Holcut,0,,,2.756,-12.668,-0.136,1.478,,-7.065,-5.017,-0.129,12.449,14.122,,,,
train,Holcut,0,,,0.365,-0.002,-0.073,0.921,,4.647,-24.864,-0.127,25.228,37.868,,,,
train,Holcut,0,,,1.347,-11.156,-0.14,1.539,,-7.065,-5.017,-0.129,10.414,12.065,,,,
train,Holcut,0,,,3.609,-10.87,-0.135,2.116,,-4.384,-7.195,-0.119,8.797,10.627,,,,
train,Holcut,0,,,0.345,-3.372,-0.073,0.436,,-8.35,-24.976,-0.136,23.288,28.905,,,,
train,Holcut,0,,,0.345,-3.372,-0.073,0.436,,-2.202,-16.083,-0.136,12.964,12.964,,,,
train,Holcut,0,,,2.756,-12.668,-0.136,1.478,,-6.654,-7.075,-0.117,10.947,12.023,,,,
train,Holcut,0,,,-1.455,1.178,-0.065,3.078,,-2.202,-16.083,-0.136,17.277,17.471,,,,
train,Holcut,0,,,0.344,-5.172,-0.066,4.802,,1.842,-18.601,-0.136,13.513,13.513,,,,
train,Holcut,0,,,2.659,-16.438,-0.135,1.391,,-4.292,-23.743,-0.128,10.084,10.559,,,,
train,Holcut,0,,,0.441,-7.012,-0.075,4.477,,2.659,-16.438,-0.135,9.684,9.684,,,,
train,Holcut,0,,,-0.484,-9.563,-0.123,0.96,,6.886,-23.851,-0.12,16.077,26.16,,,,
train,Holcut,0,,,0.351,-18.69,-0.135,0.029,,-2.287,-13.666,-0.134,5.675,5.675,,,,
train,Holcut,0,,,-1.166,-11.908,-0.127,0.27,,-3.699,-21.188,-0.131,9.619,9.947,,,,
train,Holcut,0,,,1.92,-3.768,-0.073,0.491,,-3.453,-10.119,-0.127,8.32,11.329,,,,
